,Valid,Time,Latitude,Longitude,Altitude,Speed,Address,Attributes,convertion
3206,True,2023-09-16 17:25:43,16.9832666,82.2147316,7,20.0 km/h,"16.983267°, 82.214732°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.486  battery=3.664  io68=0  operator=40449  odometer=148585  distance=44.47  totalDistance=143038.3  hours=20610970,20.0
3207,True,2023-09-16 17:26:00,16.982405,82.215085,7,23.0 km/h,"16.982405°, 82.215085°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.473  battery=3.664  io68=0  operator=40449  odometer=148688  distance=103.03  totalDistance=143141.33  hours=20627970,23.0
3208,True,2023-09-16 17:26:09,16.9818,82.2153133,9,33.0 km/h,"16.981800°, 82.215313°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.424  battery=3.664  io68=0  operator=40449  odometer=148759  distance=71.6  totalDistance=143212.93  hours=20636970,33.0
3209,True,2023-09-16 17:26:20,16.9809333,82.2156283,12,35.0 km/h,"16.980933°, 82.215628°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.449  battery=3.664  io68=0  operator=40449  odometer=148861  distance=102.14  totalDistance=143315.07  hours=20647970,35.0
3210,True,2023-09-16 17:26:30,16.9800066,82.2159733,10,40.0 km/h,"16.980007°, 82.215973°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.8  power=14.452  battery=3.664  io68=0  operator=40449  odometer=148971  distance=109.5  totalDistance=143424.57  hours=20657970,40.0
3211,True,2023-09-16 17:26:39,16.9791566,82.2162983,8,40.0 km/h,"16.979157°, 82.216298°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.478  battery=3.664  io68=0  operator=40449  odometer=149071  distance=100.75  totalDistance=143525.32  hours=20666970,40.0
3212,True,2023-09-16 17:26:48,16.9782733,82.2166166,5,43.0 km/h,"16.978273°, 82.216617°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.431000000000001  battery=3.664  io68=0  operator=40449  odometer=149175  distance=104.0  totalDistance=143629.32  hours=20675970,43.0
3213,True,2023-09-16 17:26:58,16.97734,82.2169499,5,42.0 km/h,"16.977340°, 82.216950°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.445  battery=3.664  io68=0  operator=40449  odometer=149285  distance=109.79  totalDistance=143739.11  hours=20685970,42.0
3214,True,2023-09-16 17:27:07,16.9764416,82.2172766,2,40.0 km/h,"16.976442°, 82.217277°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.46  battery=3.664  io68=0  operator=40449  odometer=149390  distance=105.89  totalDistance=143845.0  hours=20694970,40.0
3215,True,2023-09-16 17:27:17,16.975585,82.217575,1,36.0 km/h,"16.975585°, 82.217575°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.466000000000001  battery=3.664  io68=0  operator=40449  odometer=149491  distance=100.51  totalDistance=143945.51  hours=20704970,36.0
3216,True,2023-09-16 17:27:27,16.9747016,82.2179049,5,38.0 km/h,"16.974702°, 82.217905°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.465  battery=3.664  io68=0  operator=40449  odometer=149595  distance=104.42  totalDistance=144049.93  hours=20714970,38.0
3217,True,2023-09-16 17:27:37,16.9738116,82.218285,6,40.0 km/h,"16.973812°, 82.218285°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.448  battery=3.664  io68=0  operator=40449  odometer=149702  distance=107.02  totalDistance=144156.95  hours=20724970,40.0
3218,True,2023-09-16 17:27:46,16.9729183,82.2186083,5,43.0 km/h,"16.972918°, 82.218608°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.428  battery=3.664  io68=0  operator=40449  odometer=149807  distance=105.23  totalDistance=144262.18  hours=20733970,43.0
3219,True,2023-09-16 17:27:55,16.97199,82.2189549,1,42.0 km/h,"16.971990°, 82.218955°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=4  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.393  battery=3.664  io68=0  operator=40449  odometer=149917  distance=109.73  totalDistance=144371.91  hours=20742970,42.0
3220,True,2023-09-16 17:28:00,16.97157,82.2191333,2,28.0 km/h,"16.971570°, 82.219133°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=4  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.411  battery=3.665  io68=0  operator=40449  odometer=149967  distance=50.47  totalDistance=144422.38  hours=20747970,28.0
3221,True,2023-09-16 17:28:04,16.9713733,82.2192149,4,17.0 km/h,"16.971373°, 82.219215°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=4  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.461  battery=3.664  io68=0  operator=40449  odometer=149991  distance=23.56  totalDistance=144445.94  hours=20751970,17.0
3222,True,2023-09-16 17:28:08,16.9712833,82.2192433,5,4.0 km/h,"16.971283°, 82.219243°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=4  io200=0  io69=1  pdop=1.0  hdop=0.7000000000000001  power=14.465  battery=3.664  io68=0  operator=40449  odometer=149997  distance=10.47  totalDistance=144456.41  hours=20755970,4.0
3223,True,2023-09-16 17:28:29,16.9711233,82.2192699,7,14.0 km/h,"16.971123°, 82.219270°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.456  battery=3.664  io68=0  operator=40449  odometer=150019  distance=18.03  totalDistance=144474.44  hours=20776970,14.0
3224,True,2023-09-16 17:28:29,16.9711233,82.2192699,7,14.0 km/h,"16.971123°, 82.219270°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.456  battery=3.664  io68=0  operator=40449  odometer=150019  distance=1327.86  totalDistance=147136.06  hours=20776970,14.0
3225,True,2023-09-16 17:28:36,16.9707616,82.219385,8,24.0 km/h,"16.970762°, 82.219385°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.484  battery=3.664  io68=0  operator=40449  odometer=150061  distance=42.09  totalDistance=144516.53  hours=20783970,24.0
3226,True,2023-09-16 17:28:36,16.9707616,82.219385,8,24.0 km/h,"16.970762°, 82.219385°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.484  battery=3.664  io68=0  operator=40449  odometer=150061  distance=1285.85  totalDistance=147094.05  hours=20783970,24.0
3227,True,2023-09-16 17:28:47,16.9699383,82.219685,8,34.0 km/h,"16.969938°, 82.219685°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.501  battery=3.664  io68=0  operator=40449  odometer=150158  distance=97.06  totalDistance=144613.59  hours=20794970,34.0
3228,True,2023-09-16 17:28:47,16.9699383,82.219685,8,34.0 km/h,"16.969938°, 82.219685°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.501  battery=3.664  io68=0  operator=40449  odometer=150158  distance=1188.82  totalDistance=146997.02  hours=20794970,34.0
3229,True,2023-09-16 17:28:57,16.9690166,82.2200266,5,44.0 km/h,"16.969017°, 82.220027°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.448  battery=3.664  io68=0  operator=40449  odometer=150267  distance=108.86  totalDistance=144722.45  hours=20804970,44.0
3230,True,2023-09-16 17:28:57,16.9690166,82.2200266,5,44.0 km/h,"16.969017°, 82.220027°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.448  battery=3.664  io68=0  operator=40449  odometer=150267  distance=1079.98  totalDistance=146888.18  hours=20804970,44.0
3231,True,2023-09-16 17:29:05,16.9681316,82.2203516,6,48.0 km/h,"16.968132°, 82.220352°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.8  power=14.461  battery=3.664  io68=0  operator=40449  odometer=150371  distance=104.42  totalDistance=144826.87  hours=20812970,48.0
3232,True,2023-09-16 17:29:05,16.9681316,82.2203516,6,48.0 km/h,"16.968132°, 82.220352°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.8  power=14.461  battery=3.664  io68=0  operator=40449  odometer=150371  distance=975.59  totalDistance=146783.79  hours=20812970,48.0
3233,True,2023-09-16 17:29:13,16.9672816,82.2206833,8,41.0 km/h,"16.967282°, 82.220683°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.497  battery=3.664  io68=0  operator=40449  odometer=150472  distance=101.0  totalDistance=144927.87  hours=20820970,41.0
3234,True,2023-09-16 17:29:13,16.9672816,82.2206833,8,41.0 km/h,"16.967282°, 82.220683°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.497  battery=3.664  io68=0  operator=40449  odometer=150472  distance=874.59  totalDistance=146682.79  hours=20820970,41.0
3235,True,2023-09-16 17:29:22,16.9663666,82.2210133,7,43.0 km/h,"16.966367°, 82.221013°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.8  power=14.485  battery=3.664  io68=0  operator=40449  odometer=150580  distance=107.75  totalDistance=145035.62  hours=20829970,43.0
3236,True,2023-09-16 17:29:22,16.9663666,82.2210133,7,43.0 km/h,"16.966367°, 82.221013°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.8  power=14.485  battery=3.664  io68=0  operator=40449  odometer=150580  distance=766.91  totalDistance=146575.11  hours=20829970,43.0
3237,True,2023-09-16 17:29:30,16.9655083,82.2213399,6,45.0 km/h,"16.965508°, 82.221340°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.465  battery=3.664  io68=0  operator=40449  odometer=150681  distance=101.68  totalDistance=145137.3  hours=20837970,45.0
3238,True,2023-09-16 17:29:30,16.9655083,82.2213399,6,45.0 km/h,"16.965508°, 82.221340°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.465  battery=3.664  io68=0  operator=40449  odometer=150681  distance=665.25  totalDistance=146473.45  hours=20837970,45.0
3239,True,2023-09-16 17:29:39,16.9646066,82.221635,4,41.0 km/h,"16.964607°, 82.221635°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.451  battery=3.664  io68=0  operator=40449  odometer=150786  distance=105.18  totalDistance=145242.48  hours=20846970,41.0
3240,True,2023-09-16 17:29:39,16.9646066,82.221635,4,41.0 km/h,"16.964607°, 82.221635°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.451  battery=3.664  io68=0  operator=40449  odometer=150786  distance=560.37  totalDistance=146368.57  hours=20846970,41.0
3241,True,2023-09-16 17:29:48,16.9637216,82.2219583,7,41.0 km/h,"16.963722°, 82.221958°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.469  battery=3.664  io68=0  operator=40449  odometer=150890  distance=104.36  totalDistance=145346.84  hours=20855970,41.0
3242,True,2023-09-16 17:29:48,16.9637216,82.2219583,7,41.0 km/h,"16.963722°, 82.221958°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.469  battery=3.664  io68=0  operator=40449  odometer=150890  distance=456.16  totalDistance=146264.36  hours=20855970,41.0
3243,True,2023-09-16 17:29:57,16.9628633,82.2222699,8,39.0 km/h,"16.962863°, 82.222270°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.479000000000001  battery=3.664  io68=0  operator=40449  odometer=150991  distance=101.14  totalDistance=145447.98  hours=20864970,39.0
3244,True,2023-09-16 17:29:57,16.9628633,82.2222699,8,39.0 km/h,"16.962863°, 82.222270°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.479000000000001  battery=3.664  io68=0  operator=40449  odometer=150991  distance=355.26  totalDistance=146163.46  hours=20864970,39.0
3245,True,2023-09-16 17:30:06,16.9620066,82.2225799,11,41.0 km/h,"16.962007°, 82.222580°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.486  battery=3.664  io68=0  operator=40449  odometer=151092  distance=100.92  totalDistance=145548.9  hours=20873970,41.0
3246,True,2023-09-16 17:30:06,16.9620066,82.2225799,11,41.0 km/h,"16.962007°, 82.222580°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.486  battery=3.664  io68=0  operator=40449  odometer=151092  distance=254.78  totalDistance=146062.98  hours=20873970,41.0
3247,True,2023-09-16 17:30:15,16.961095,82.2228933,13,39.0 km/h,"16.961095°, 82.222893°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.446  battery=3.664  io68=0  operator=40449  odometer=151199  distance=106.82  totalDistance=145655.72  hours=20882970,39.0
3248,True,2023-09-16 17:30:15,16.961095,82.2228933,13,39.0 km/h,"16.961095°, 82.222893°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.446  battery=3.664  io68=0  operator=40449  odometer=151199  distance=149.42  totalDistance=145957.62  hours=20882970,39.0
3249,True,2023-09-16 17:30:22,16.9605849,82.2231016,11,29.0 km/h,"16.960585°, 82.223102°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.477  battery=3.664  io68=0  operator=40449  odometer=151260  distance=60.96  totalDistance=145716.68  hours=20889970,29.0
3250,True,2023-09-16 17:30:22,16.9605849,82.2231016,11,29.0 km/h,"16.960585°, 82.223102°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.477  battery=3.664  io68=0  operator=40449  odometer=151260  distance=89.8  totalDistance=145898.0  hours=20889970,29.0
3251,True,2023-09-16 17:30:27,16.9603,82.2232366,5,23.0 km/h,"16.960300°, 82.223237°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.422  battery=3.664  io68=0  operator=40449  odometer=151295  distance=34.82  totalDistance=145751.5  hours=20894970,23.0
3252,True,2023-09-16 17:30:27,16.9603,82.2232366,5,23.0 km/h,"16.960300°, 82.223237°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.422  battery=3.664  io68=0  operator=40449  odometer=151295  distance=56.32  totalDistance=145864.52  hours=20894970,23.0
3253,True,2023-09-16 17:30:29,16.9602066,82.223305,4,24.0 km/h,"16.960207°, 82.223305°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.425  battery=3.664  io68=0  operator=40449  odometer=151307  distance=12.69  totalDistance=145764.19  hours=20896970,24.0
3254,True,2023-09-16 17:30:29,16.9602066,82.223305,4,24.0 km/h,"16.960207°, 82.223305°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.425  battery=3.664  io68=0  operator=40449  odometer=151307  distance=43.86  totalDistance=145852.06  hours=20896970,24.0
3255,True,2023-09-16 17:30:34,16.9600483,82.2234633,4,13.0 km/h,"16.960048°, 82.223463°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.427  battery=3.664  io68=0  operator=40449  odometer=151332  distance=24.39  totalDistance=145788.58  hours=20901970,13.0
3256,True,2023-09-16 17:30:34,16.9600483,82.2234633,4,13.0 km/h,"16.960048°, 82.223463°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.427  battery=3.664  io68=0  operator=40449  odometer=151332  distance=19.59  totalDistance=145827.79  hours=20901970,13.0
3257,True,2023-09-16 17:30:39,16.9599716,82.2235583,3,11.0 km/h,"16.959972°, 82.223558°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.441  battery=3.664  io68=0  operator=40449  odometer=151345  distance=13.24  totalDistance=145801.82  hours=20906970,11.0
3258,True,2023-09-16 17:30:39,16.9599716,82.2235583,3,11.0 km/h,"16.959972°, 82.223558°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.441  battery=3.664  io68=0  operator=40449  odometer=151345  distance=6.38  totalDistance=145814.58  hours=20906970,11.0
3259,True,2023-09-16 17:30:41,16.95994,82.2236083,3,13.0 km/h,"16.959940°, 82.223608°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.414  battery=3.664  io68=0  operator=40449  odometer=151351  distance=6.38  totalDistance=145808.2  hours=20908970,13.0
3260,True,2023-09-16 17:30:41,16.95994,82.2236083,3,13.0 km/h,"16.959940°, 82.223608°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.414  battery=3.664  io68=0  operator=40449  odometer=151351  distance=0.0  totalDistance=145808.2  hours=20908970,13.0
3261,True,2023-09-16 17:30:42,16.95993,82.2236366,3,13.0 km/h,"16.959930°, 82.223637°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.425  battery=3.664  io68=0  operator=40449  odometer=151354  distance=3.21  totalDistance=145811.41  hours=20909970,13.0
3262,True,2023-09-16 17:30:43,16.9599349,82.2236666,2,13.0 km/h,"16.959935°, 82.223667°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.423  battery=3.664  io68=0  operator=40449  odometer=151358  distance=3.24  totalDistance=145814.65  hours=20910970,13.0
3263,True,2023-09-16 17:30:44,16.9599533,82.223695,2,14.0 km/h,"16.959953°, 82.223695°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.425  battery=3.664  io68=0  operator=40449  odometer=151361  distance=3.65  totalDistance=145818.3  hours=20911970,14.0
3264,True,2023-09-16 17:30:45,16.9599883,82.2237166,1,16.0 km/h,"16.959988°, 82.223717°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.435  battery=3.664  io68=0  operator=40449  odometer=151366  distance=4.52  totalDistance=145822.82  hours=20912970,16.0
3265,True,2023-09-16 17:30:46,16.9600333,82.2237333,1,18.0 km/h,"16.960033°, 82.223733°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.449  battery=3.664  io68=0  operator=40449  odometer=151371  distance=5.32  totalDistance=145828.14  hours=20913970,18.0
3266,True,2023-09-16 17:30:48,16.9601316,82.2237683,1,20.0 km/h,"16.960132°, 82.223768°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.46  battery=3.665  io68=0  operator=40449  odometer=151383  distance=11.56  totalDistance=145839.7  hours=20915970,20.0
3267,True,2023-09-16 17:31:00,16.9609416,82.2239916,2,30.0 km/h,"16.960942°, 82.223992°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.7000000000000001  power=14.494  battery=3.664  io68=0  operator=40449  odometer=151476  distance=93.25  totalDistance=145932.95  hours=20927970,30.0
3268,True,2023-09-16 17:31:05,16.96135,82.2242216,2,40.0 km/h,"16.961350°, 82.224222°",priority=0  sat=14  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.0  hdop=0.7000000000000001  power=14.462  battery=3.665  io68=0  operator=40449  odometer=151528  distance=51.64  totalDistance=145984.59  hours=20932970,40.0
3269,True,2023-09-16 17:31:11,16.961845,82.2244616,0,32.0 km/h,"16.961845°, 82.224462°",priority=0  sat=12  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.7000000000000002  hdop=0.9  power=14.496  battery=3.665  io68=0  operator=40449  odometer=151588  distance=60.74  totalDistance=146045.33  hours=20938970,32.0
3270,True,2023-09-16 17:31:12,16.9619149,82.2244666,1,30.0 km/h,"16.961915°, 82.224467°",priority=0  sat=11  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.7000000000000002  hdop=0.9  power=14.499  battery=3.664  io68=0  operator=40449  odometer=151596  distance=7.8  totalDistance=146053.13  hours=20939970,30.0
3271,True,2023-09-16 17:31:23,16.962815,82.2244616,0,35.0 km/h,"16.962815°, 82.224462°",priority=0  sat=12  event=0  ignition=true  motion=true  rssi=4  io200=0  io69=1  pdop=1.7000000000000002  hdop=0.9  power=14.475  battery=3.664  io68=0  operator=40449  odometer=151696  distance=100.2  totalDistance=146153.33  hours=20950970,35.0
3272,True,2023-09-16 17:31:33,16.9637716,82.2245233,0,34.0 km/h,"16.963772°, 82.224523°",priority=0  sat=12  event=0  ignition=true  motion=true  rssi=4  io200=0  io69=1  pdop=1.7000000000000002  hdop=0.9  power=14.465  battery=3.664  io68=0  operator=40449  odometer=151803  distance=106.69  totalDistance=146260.02  hours=20960970,34.0
3273,True,2023-09-16 17:31:41,16.9644183,82.2246483,4,23.0 km/h,"16.964418°, 82.224648°",priority=0  sat=12  event=0  ignition=true  motion=true  rssi=4  io200=0  io69=1  pdop=1.2000000000000002  hdop=0.8  power=14.479000000000001  battery=3.664  io68=0  operator=40449  odometer=151876  distance=73.21  totalDistance=146333.23  hours=20968970,23.0
3274,True,2023-09-16 17:31:59,16.96537,82.224815,5,31.0 km/h,"16.965370°, 82.224815°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.8  power=14.461  battery=3.664  io68=0  operator=40449  odometer=151984  distance=107.42  totalDistance=146440.65  hours=20986970,31.0
3275,True,2023-09-16 17:32:10,16.9663083,82.225015,4,32.0 km/h,"16.966308°, 82.225015°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.8  power=14.395  battery=3.664  io68=0  operator=40449  odometer=152090  distance=106.6  totalDistance=146547.25  hours=20997970,32.0
3276,True,2023-09-16 17:32:14,16.96655,82.22506,3,22.0 km/h,"16.966550°, 82.225060°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.8  power=14.414  battery=3.664  io68=0  operator=40449  odometer=152117  distance=27.33  totalDistance=146574.58  hours=21001970,22.0
3277,True,2023-09-16 17:32:16,16.9666316,82.2250633,4,16.0 km/h,"16.966632°, 82.225063°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.8  power=14.404  battery=3.664  io68=0  operator=40449  odometer=152127  distance=9.09  totalDistance=146583.67  hours=21003970,16.0
3278,True,2023-09-16 17:32:17,16.96666,82.22505,4,12.0 km/h,"16.966660°, 82.225050°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.8  power=14.401  battery=3.664  io68=0  operator=40449  odometer=152130  distance=3.46  totalDistance=146587.13  hours=21004970,12.0
3279,True,2023-09-16 17:32:18,16.9666849,82.2250333,4,12.0 km/h,"16.966685°, 82.225033°",priority=0  sat=12  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.5  hdop=0.8  power=14.424  battery=3.664  io68=0  operator=40449  odometer=152133  distance=3.29  totalDistance=146590.42  hours=21005970,12.0
3280,True,2023-09-16 17:32:19,16.9667066,82.2250083,4,10.0 km/h,"16.966707°, 82.225008°",priority=0  sat=12  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.5  hdop=0.8  power=14.422  battery=3.664  io68=0  operator=40449  odometer=152137  distance=3.59  totalDistance=146594.01  hours=21006970,10.0
3281,True,2023-09-16 17:32:20,16.966715,82.2249783,4,9.0 km/h,"16.966715°, 82.224978°",priority=0  sat=12  event=0  ignition=true  motion=true  rssi=3  io200=0  io69=1  pdop=1.5  hdop=0.8  power=14.442  battery=3.664  io68=0  operator=40449  odometer=152140  distance=3.33  totalDistance=146597.34  hours=21007970,9.0
3282,True,2023-09-16 17:32:21,16.966715,82.2249483,4,10.0 km/h,"16.966715°, 82.224948°",priority=0  sat=13  event=0  ignition=true  motion=true  rssi=4  io200=0  io69=1  pdop=1.4000000000000001  hdop=0.8  power=14.423  battery=3.664  io68=0  operator=40449  odometer=152144  distance=3.19  totalDistance=146600.53  hours=21008970,10.0
